Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,GENESIS ISLAND 1400 EV#6,1410 Fashion Island Blvd Parking Structure,1400 EV#6,San Mateo,CA,94404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.555833,-122.289009,2026-03-02,320727,2026-03-02 03:16:55 UTC,,,,2023-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GENESIS ISLAND 1400 EV#4,1410 Fashion Island Blvd Parking Structure,1400 EV#4,San Mateo,CA,94404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.556473,-122.286958,2026-03-02,320728,2026-03-02 03:16:55 UTC,,,,2023-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GENESIS ISLAND 1400 EV#1B,1410 Fashion Island Blvd Parking Structure,1400 EV#1B-ADA,San Mateo,CA,94404,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.555995,-122.288902,2026-03-02,320729,2026-03-02 03:16:56 UTC,,,,2023-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GENESIS ISLAND 1400 EV#1A,1410 Fashion Island Blvd Parking Structure,1400 EV#1A-ADA,San Mateo,CA,94404,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.555995,-122.288966,2026-03-02,320730,2026-03-02 03:16:56 UTC,,,,2023-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEHO 555 WKNL,555 West Knoll,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.081623,-118.377652,2026-03-02,320846,2026-03-02 03:17:38 UTC,,,,2023-11-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEHO 563 WMNT,563 Westmount,,West Hollywood,CA,90069,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.081653,-118.378722,2026-03-02,320847,2026-03-02 03:17:38 UTC,,,,2023-11-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Alisal Ranch,1045 Alisal Rd,,Solvang,CA,93463,,,E,,Public,24 hours daily; for guests only,A D M V,,,,,6,,,TURNONGREEN,https://turnongreen.com,200-8,34.56089,-120.14103,2025-12-12,320950,2026-02-02 23:16:24 UTC,P,,,2022-02-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,HD,false,
ELEC,Best Western Novato Oaks Inn,215 Alameda Del Prado,,Novato,CA,94949,,415-891-5005,E,,Public,24 hours daily; for guests only,A D M V,,,,,5,,,TURNONGREEN,https://turnongreen.com,200-8,38.05056,-122.5332,2025-12-12,320968,2026-02-02 23:16:24 UTC,P,,,2024-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,HD,false,
ELEC,Sunrise Hills Commercial Association,975 Morning Star Dr,,Sonora,CA,95370,,510-657-2635,E,,Public,24 hours daily; for clients only,A D M V,,,,,4,,,TURNONGREEN,https://turnongreen.com,200-8,37.98506,-120.36808,2025-12-12,320969,2026-02-02 23:16:24 UTC,P,,,2023-10-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,HD,false,
ELEC,The Glen Centre,2936 N Beverly Glen Cir,,Bel Air,CA,90077,,510-657-2635,E,,Public,24 hours daily,A D M V,,,,,5,,,TURNONGREEN,https://turnongreen.com,200-8,34.12744,-118.44347,2025-12-12,320971,2026-02-02 23:16:24 UTC,P,,,2023-10-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Los Angeles - Page One Automotive,125 W Griffith St,,Carson,CA,90248,,218-939-2316,E,,Public,24 hours daily,A D M V,,,,,2,,,TURNONGREEN,https://turnongreen.com,200-8,33.86032,-118.2766,2025-12-12,320987,2026-02-02 23:16:24 UTC,P,,,2023-04-23,,,,,J1772,US,,,,Public,,public,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,HD,false,
ELEC,San Francisco - Page One Automotive,211 S Hill Dr,,Brisbane,CA,94005,,218-939-2318,E,,Public,24 hours daily,A D M V,,,,,1,,,TURNONGREEN,https://turnongreen.com,200-8,37.69209,-122.42348,2025-12-12,320992,2026-02-02 23:16:24 UTC,P,,,2023-04-23,,,,,J1772,US,,,,Public,,public,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,HD,false,
ELEC,"PH Electric, Inc.",18267 4th Ave,,Jamestown,CA,95327,,209-559-1027,E,,Public,24 hours daily,A D M V,,,,,1,,,TURNONGREEN,https://turnongreen.com,200-8,37.95417,-120.41887,2025-12-12,320994,2026-02-02 23:16:24 UTC,P,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,HD,true,
ELEC,Red Lion Hotel Redding,1830 Hilltop Dr,,Redding,CA,96002,,505-864-8153,E,,Public,24 hours daily; for guests only,A D M V,,,,,4,,,TURNONGREEN,https://turnongreen.com,200-8,40.58083,-122.35826,2025-12-12,320996,2026-02-02 23:16:24 UTC,P,,,2023-05-23,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,HD,false,
ELEC,Chase Bank - 4501 E Pacific Coast Hwy,4501 E Pacific Coast Hwy,,Long Beach,CA,90804,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,33.789089,-118.140275,2026-03-01,321004,2026-03-01 23:58:28 UTC,,,,2023-11-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,H&S ENERGY PM3 CHEVRON4,254 Bailey Rd,Chevron,Pittsburg,CA,94565,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.020529,-121.942285,2026-03-02,321024,2026-03-02 02:55:02 UTC,,,,2023-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,H&S ENERGY PM# CHEVRON3,254 Bailey Rd,,Pittsburg,CA,94565,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.020629,-121.942223,2026-03-02,321025,2026-03-02 02:55:02 UTC,,,,2023-11-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BOTS EV 1 WEST SIDE,1102 W Visalia Rd,,Exeter,CA,93221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.297337,-119.154212,2026-03-02,321032,2026-03-02 03:12:23 UTC,,,,2023-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BOTS EV 2 WEST SIDE,1103 W Visalia Rd,,Exeter,CA,93221,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.297432,-119.154244,2026-03-02,321034,2026-03-02 03:14:32 UTC,,,,2023-11-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Pleasanton, CA - Tesla Supercharger",6770 Santa Rita Rd,,Pleasanton,CA,94588,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.7000242,-121.8710063,2024-07-01,321139,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Packing House Square - Tesla Supercharger,18210-18380 Yorba Linda Blvd,,Yorba Linda,CA,92886,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.887762,-117.813759,2024-07-01,321145,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,San Carlos Village - Tesla Supercharger,8766 Navajo Rd,,San Diego,CA,92119,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.803991,-117.009086,2024-07-01,321146,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Browns Valley Marketplace - Tesla Supercharger,154 Browns Valley Pkwy,,Vacaville,CA,95688,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.365253,-121.967965,2024-07-01,321148,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"South Lake Tahoe, CA - Tesla Supercharger",2977  US-50,,South Lake Tahoe,CA,96150,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.854812,-120.013797,2024-07-01,321149,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Denny's - Tesla Supercharger,I-5 CA-46,,Lost Hills,CA,93249,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,35.61681629,-119.6560425,2024-07-01,321152,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,"Mammoth Lakes, CA - Old Mammoth Road - Tesla Supercharger",686  Old Mammoth Road,,Mammoth Lakes,CA,93546,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.636131,-118.967464,2024-07-01,321156,2025-02-12 00:16:32 UTC,P,,,2023-11-30,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Zayante Creek Market & Deli,9210 E Zayante Rd,,Felton,CA,95018,,831-335-2542,E,,Public,24 hours daily,Cash,,,,,1,,,Non-Networked,,GPS,37.085328,-122.047539,2025-08-12,321176,2026-02-02 23:16:24 UTC,P,,,2023-11-30,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,$0.25 per 15 minutes,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,NORTHRIDGETOY CP6K 1,19524 Nordhoff St,,Los Angeles,CA,91324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.234723,-118.55959,2026-03-02,321226,2026-03-02 03:17:49 UTC,,,,2023-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NORTHRIDGETOY CP6K 2,19550 Nordhoff St,,Los Angeles,CA,91324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.23458,-118.560196,2026-03-02,321227,2026-03-02 03:17:50 UTC,,,,2023-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OWNED PARKING 1,13952 City Center Dr,Exterior,Chino Hills,CA,91709,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.998844,-117.730867,2026-03-02,321228,2026-03-02 03:17:51 UTC,,,,2023-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OWNED PARKING 2,13952 City Center Dr,Exterior,Chino Hills,CA,91709,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.998844,-117.730985,2026-03-02,321229,2026-03-02 03:17:51 UTC,,,,2023-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MONTEREY 1 CANNERY R LOT 7,160 Irving Ave,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,36.616611,-121.902613,2026-03-02,321265,2026-03-02 02:55:21 UTC,,,,2023-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OWNED PARKING 3,13952 City Center Dr,Exterior,Chino Hills,CA,91709,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.998835,-117.730995,2026-03-02,321297,2026-03-02 03:17:52 UTC,,,,2023-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OWNED PARKING 4,13952 City Center Dr,Exterior,Chino Hills,CA,91709,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,33.998889,-117.730931,2026-03-02,321298,2026-03-02 03:17:52 UTC,,,,2023-12-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Ashby Plaza,1025 Ashby Ave,,Berkeley,CA,94710,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com,GPS,37.8521253,-122.2889822,2026-03-01,321323,2026-03-02 00:00:35 UTC,,,,2023-12-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DAYCREEK PORTS DCV EV CHARGER,12250 Firehouse Ct,Next to main entrance,Rancho Cucamonga,CA,91739,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.12352,-117.53833,2026-03-02,321336,2026-03-02 02:29:01 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VIP LOT STATION 3,1377 Kirkwood Meadows Dr,,Kirkwood,CA,95646,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.683785,-120.066245,2026-03-02,321354,2026-03-02 03:15:58 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM1A,105 North Del Rosa Drive,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101046,-117.249689,2026-03-02,321357,2026-03-02 03:16:48 UTC,,,,2023-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMPM ARCO BEAR VALLEY 1,16081 Bear Valley Rd,,Hesperia,CA,92345,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.470115,-117.312844,2026-03-02,321439,2026-03-02 03:07:42 UTC,,,,2023-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AMPM ARCO BEAR VALLEY 2,16081 Bear Valley Rd,,Hesperia,CA,92345,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,34.470448,-117.312751,2026-03-02,321440,2026-03-02 03:07:42 UTC,,,,2023-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM2A,105 North Del Rosa Drive,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101045,-117.249633,2026-03-02,321462,2026-03-02 03:16:48 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM3A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101062,-117.249573,2026-03-02,321463,2026-03-02 03:16:48 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM5A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101055,-117.249483,2026-03-02,321464,2026-03-02 03:16:48 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM6A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101068,-117.249409,2026-03-02,321465,2026-03-02 03:16:49 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM7A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101085,-117.249346,2026-03-02,321466,2026-03-02 03:16:49 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM9A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101061,-117.249231,2026-03-02,321467,2026-03-02 03:16:49 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM10A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101073,-117.249156,2026-03-02,321468,2026-03-02 03:16:49 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM15A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.10122,-117.249353,2026-03-02,321469,2026-03-02 03:16:50 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM14A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101234,-117.249419,2026-03-02,321470,2026-03-02 03:16:50 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM13A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101221,-117.249459,2026-03-02,321471,2026-03-02 03:16:50 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM12A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101229,-117.249531,2026-03-02,321472,2026-03-02 03:16:51 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM16A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101225,-117.249301,2026-03-02,321473,2026-03-02 03:16:51 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VERDANT ES SBIACOMM11A,1601 E Third Street,Southeast Parking lot,San Bernardino,CA,92408,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,34.101257,-117.249653,2026-03-02,321476,2026-03-02 03:17:29 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Butte County Department of Development Services,7 County Center Dr,"Located in eastern parking lot adjacent to 7 County Center Dr, Oroville",Oroville,CA,95965,,619-736-3949,E,,Public,7am-7pm daily,,,,,,2,,,Non-Networked,,200-8,39.52503,-121.57136,2025-06-06,322149,2026-02-02 23:16:24 UTC,LG,,,2023-10-24,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Raley's Oakley #304,2077 Main St,,Oakley,CA,94561,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,38.00317,-121.73352,2026-03-01,322154,2026-03-02 00:00:51 UTC,,,,2023-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVRCASINO1 ELK VALLEY 3,2021 Elk Ranch Rd.,,Bertsch-Oceanview,CA,95531,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.73901,-124.148161,2026-03-02,322173,2026-03-02 02:46:13 UTC,,,,2023-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,North County Square - Tesla Supercharger,1861 University Dr,,Vista,CA,92081,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,20,,Tesla,https://www.tesla.com/supercharger,GPS,33.1700099,-117.2189425,2024-07-01,322286,2025-02-12 00:16:32 UTC,P,,,2023-12-07,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Madison Shopping Center,5800 Madison Ave,,Sacramento,CA,95841,,877-455-3833,E,,Public,24 hours daily,,,,,,,14,,eVgo Network,https://www.evgo.com,GPS,38.6604909,-121.3291411,2026-03-01,322292,2026-03-01 23:57:02 UTC,,,,2023-12-07,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Whole Foods Huntington Beach,10081 Adams Avenue,,Huntington Beach,CA,92646,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,33.673226,-117.952832,2026-03-02,322298,2026-03-02 00:50:27 UTC,,,,2020-03-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NVTA STATION 02,625 Burnell St Rear of building - back lot,"PARKING LOT IS CLOSED MAY 26-28, 2023, CHARGERS NOT AVAILABLE",Napa,CA,94559,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.29754,-122.280212,2026-03-02,322302,2026-03-02 01:09:29 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITYOFSANRAFAEL CITY HALL 2,1400 Fifth Ave,,San Rafael,CA,94901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.974903,-122.53141,2026-03-02,322304,2026-03-02 01:36:10 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITYOFSANRAFAEL CITY HALL 1,1400 Fifth Ave,,San Rafael,CA,94901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.974839,-122.531839,2026-03-02,322305,2026-03-02 01:44:18 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
